Event ID,Element,Duration,Max Flux,Initial Decay Rate,Average Decay Rate,Time to Peak,Peak Prominence,Number of Peaks,Skewness,Kurtosis,Std Flux,Median Flux,Normalized Time to Peak,Decay Rate 25%,Decay Rate 50%,Decay Rate 75%,Avg Decay Percentages,Target Label
311,0,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
72,4,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,1,143,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106,5,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,5,168,0.0022001,3.2265000000000004e-05,7.63452380952381e-06,2,0.0022001,48,2.5505869652373847,5.666555929081914,0.0004402834775009814,7.15145e-06,0.011904761904761904,2.841652380952381e-05,1.511684523809524e-05,1.017936507936508e-05,1.790424470899471e-05,1
312,0,96,1.0807e-05,0.0,0.0,65,1.0807e-05,1,9.64419650960045,91.01052631578949,1.0972250675453173e-06,0.0,0.6770833333333334,0.0,0.0,0.0,0.0,0
298,5,48,0.0013653,3.9434125e-05,2.0626708333333332e-05,9,0.0013421870000000001,15,0.5202258157652564,-1.1439881288801352,0.00041857201190338467,0.00024366999999999998,0.1875,3.347416666666666e-05,3.9434125e-05,2.7414583333333333e-05,3.344095833333333e-05,1
268,3,72,4.3521e-06,0.0,0.0,28,4.3521e-06,4,3.886658706438195,13.123785032383196,9.677022285528843e-07,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0
72,4,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,3,96,1.7395e-05,1.4341666666666668e-08,6.179270833333334e-08,6,1.7395e-05,17,1.8949034145085413,3.693001642220005,3.464962776495586e-06,0.0,0.0625,1.4341666666666668e-08,1.2358541666666668e-07,8.239027777777778e-08,7.343912037037038e-08,1
302,2,145,0.23281,-0.007608892541666666,-2.1491793103448273e-06,21,0.23281,40,1.465930391272329,0.9491089463730935,0.060489556546884544,0.02449,0.14482758620689656,-0.004299128855172414,-0.0003049989103448276,-1.8783641379310346e-05,-0.0015409704689655173,1
58,5,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
204,0,48,8.75e-06,0.0,0.0,35,8.75e-06,3,3.6198746957889685,11.117840782441482,2.0393238511437435e-06,0.0,0.7291666666666666,0.0,0.0,0.0,0.0,0
313,5,96,0.00065196,-1.191e-05,0.0,21,0.00065196,19,3.3236090292696683,11.078351277538806,0.00011583268087623926,0.0,0.21875,-1.191e-05,-8.213958333333334e-08,-5.1487500000000004e-08,-4.0145423611111105e-06,1
143,1,48,1.7329e-06,0.0,0.0,4,1.7329e-06,2,4.594536357358155,19.133775568857594,3.362297277036441e-07,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0
18,0,192,0.005064,-5.371708333333334e-05,1.96140625e-06,20,0.005064,33,3.7739768715511492,18.684921671464743,0.0006416596002478138,0.0,0.10416666666666667,7.113979166666667e-06,3.865073958333333e-06,2.6152083333333333e-06,4.531420486111111e-06,1
118,4,96,6.6679e-06,-2.776791666666667e-07,0.0,69,6.6679e-06,9,2.5998869280575794,4.777042453988099,1.9544910847049092e-06,0.0,0.71875,-2.776791666666667e-07,0.0,0.0,-9.255972222222223e-08,0
302,3,145,1.4979e-05,0.0,0.0,14,1.4979e-05,9,3.962371396992822,17.05396984993504,2.423900034311015e-06,0.0,0.09655172413793103,0.0,0.0,0.0,0.0,1
259,0,143,0.0080089,-0.00011636816666666667,8.086713286713286e-08,8,0.0080089,33,2.5765987794413387,7.963532374169684,0.0014130385109305402,4.6679e-05,0.055944055944055944,-3.4848559440559446e-05,-1.299944055944056e-06,1.0782284382284382e-07,-1.2013560217560221e-05,1
268,4,72,1.3422e-05,0.0,0.0,13,1.3422e-05,17,1.1024492322469766,0.0020690278599069245,4.35121238277134e-06,0.0,0.18055555555555555,0.0,0.0,0.0,0.0,0
259,3,143,0.0015026,-1.7272375e-05,1.3666433566433565e-07,8,0.0015026,31,2.973036159415437,10.855300986405902,0.00024720583909531825,8.5857e-06,0.055944055944055944,-4.46565034965035e-06,2.733286713286713e-07,1.822191142191142e-07,-1.3367008547008547e-06,1
107,0,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
284,5,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
259,4,143,0.0078324,-9.515683333333334e-05,2.382517482517481e-08,8,0.0078324,42,2.644657025303126,8.01170514572389,0.001324597285768791,2.3364e-05,0.055944055944055944,-2.455955244755245e-05,-2.8261538461538464e-07,1.7096503496503495e-07,-8.223734265734266e-06,1
40,0,145,0.00031041,-4.86125e-06,1.3361379310344828e-06,24,0.00031041,34,1.439264949933424,0.8494438861622324,8.066036819089604e-05,9.4714e-06,0.16551724137931034,2.9978758620689654e-06,2.5372510344827587e-06,1.7815172413793102e-06,2.4388813793103448e-06,1
267,0,48,0.00050452,-5.913333333333333e-06,-3.111666666666667e-07,17,0.00050452,13,2.3137112071906727,5.988989542718816,0.00010664639835719557,4.70755e-05,0.3541666666666667,-1.07925e-05,-5.913333333333333e-06,0.0,-5.568611111111111e-06,1
311,0,48,1.0814e-05,0.0,0.0,3,1.0814e-05,2,4.5943107317928025,19.13095413530629,2.0991550482674373e-06,0.0,0.0625,0.0,0.0,0.0,0.0,0
308,4,72,0.00058864,-6.1314875000000005e-06,1.328375e-07,13,0.00058864,21,1.527579446823472,1.9152387428233721,0.0001349137147889993,6.4007e-05,0.18055555555555555,-3.5715944444444445e-06,-3.7526583333333325e-06,-2.0158703703703704e-07,-2.508613271604938e-06,1
67,5,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
309,4,145,0.0039983,-8.695000000000001e-05,4.827586206896551e-08,16,0.0039983,43,2.781222607955654,8.795141582948927,0.0007267593697349623,0.00014319,0.1103448275862069,-2.294455172413793e-05,-1.9562758620689655e-06,1.3517241379310345e-07,-8.255218390804598e-06,1
67,3,96,4.5836e-06,0.0,0.0,76,4.5836e-06,4,4.037446526024932,14.317779275840216,9.955116227535096e-07,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0
83,4,263,2.7066e-05,7.568333333333333e-08,4.005703422053232e-08,8,2.7066e-05,39,3.4143387735089994,13.866823988944944,3.6586389077722673e-06,0.0,0.030418250950570342,1.6022813688212927e-07,8.011406844106463e-08,5.340937896070976e-08,9.791719476130121e-08,1
18,3,192,0.00010264,2.084708333333333e-06,3.6278124999999995e-07,19,0.00010264,12,3.4577197525351644,14.19716806989208,1.4584972892349078e-05,0.0,0.09895833333333333,1.4511249999999998e-06,7.255624999999999e-07,4.837083333333333e-07,8.867986111111111e-07,1
308,0,72,0.00011598,-2.3261666666666664e-06,2.1786111111111108e-07,28,0.00011598,15,0.7536526036620987,-0.8811836093999368,3.379711893603476e-05,1.2907e-05,0.3888888888888889,2.0699999999999988e-07,-1.2527777777777777e-06,2.9048148148148144e-07,-2.5176543209876545e-07,1
38,5,48,3.6264e-06,0.0,0.0,13,3.6264e-06,2,4.587317109255647,19.04347826086957,7.24650143172552e-07,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0
193,2,96,0.00067471,-2.150625e-06,-7.582916666666667e-07,51,0.00067471,31,2.9839393230637374,10.399572627824199,0.00010743698467880614,5.11105e-05,0.53125,-2.150625e-06,-1.6967916666666669e-06,1.647777777777778e-07,-1.2275462962962963e-06,0
38,1,48,1.2767e-06,0.0,0.0,42,1.2767e-06,1,6.709789608903149,43.02127659574468,1.8234612975691693e-07,0.0,0.875,0.0,0.0,0.0,0.0,0
38,4,48,2.1046e-05,3.4464166666666665e-07,-1.1875000000001334e-10,23,2.1046e-05,15,0.8580232588115815,0.8169809011246962,4.756247805025319e-06,4.25535e-06,0.4791666666666667,1.999999999999995e-08,3.4464166666666665e-07,-1.0493333333333331e-07,8.656944444444444e-08,0
284,2,72,0.00045303,-2.683333333333333e-07,8.663749999999999e-07,56,0.00042238,23,0.7445208703471273,0.07067432399826945,9.629908790437881e-05,0.00017738,0.7777777777777778,3.477388888888888e-06,3.1944444444444443e-06,-3.7018518518518526e-06,9.899938271604935e-07,0
117,0,49,3.5564e-06,0.0,0.0,34,3.5564e-06,1,6.783865662978102,44.02083333333333,5.028461626153433e-07,0.0,0.6938775510204082,0.0,0.0,0.0,0.0,0
107,3,72,3.4679e-06,0.0,0.0,64,3.4679e-06,2,5.755194477500946,31.155213210276706,5.538280685430929e-07,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0
29,4,96,0.0002853,2.47125e-06,1.49134375e-06,10,0.0002755029,30,0.2086672148449996,-0.9954426334850197,6.782460086342727e-05,0.00011863,0.10416666666666667,2.47125e-06,6.662499999999994e-07,2.210083333333333e-06,1.7825277777777776e-06,1
68,2,72,0.0010893,-3.761666666666668e-06,1.8033333333333331e-06,36,0.001043214,21,0.33769469838233457,-0.1878369716674375,0.00023087483571645215,0.000483025,0.5,3.3138888888888896e-06,-1.8730833333333334e-05,5.241111111111112e-06,-3.391944444444444e-06,0
236,3,71,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,2,96,0.00062144,6.450000000000003e-07,1.7543749999999998e-06,5,0.000577361,26,0.5141509822933714,-0.5968456224623577,0.0001428707832780104,0.0002413,0.052083333333333336,6.450000000000003e-07,-4.4833333333333384e-07,1.7702777777777778e-06,6.55648148148148e-07,0
217,5,144,2.8331e-05,0.0,0.0,11,2.8331e-05,9,4.43388885957835,21.016391692926156,4.191456116644208e-06,0.0,0.0763888888888889,0.0,0.0,0.0,0.0,1
40,2,145,0.31485,0.0036520833333333336,0.0020545048965517243,1,0.31482830700000003,41,1.3754296090297657,0.6440827668373976,0.08312990053103902,0.012114,0.006896551724137931,0.005607144827586208,0.003987533793103449,0.002731319540229885,0.004108666053639847,1
312,3,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
309,5,145,0.00049521,-6.479583333333334e-06,-4.4940689655172416e-08,18,0.00049521,37,2.975755026404774,10.117938253963263,8.470918160148062e-05,1.8616e-05,0.12413793103448276,-1.3119172413793103e-06,-2.725655172413793e-07,0.0,-5.281609195402299e-07,1
5,2,96,0.00063978,-1.934166666666667e-06,1.860875e-06,15,0.0006160369999999999,30,0.8147847567419231,1.9727258310821059,0.0001046648278154884,0.00021227,0.15625,-1.934166666666667e-06,-1.1395833333333334e-06,2.344569444444444e-06,-2.4306018518518543e-07,0
299,4,217,0.0081935,-0.00028718916666666666,1.7159447004608297e-06,23,0.0081935,68,2.5376444506229023,6.558909231329727,0.0014607379784824007,9.495e-05,0.10599078341013825,-2.2673548387096774e-05,2.8497327188940093e-06,2.1468694316436255e-06,-5.89231541218638e-06,1
42,4,48,4.5893e-06,1.910125e-07,9.550625e-08,32,4.5893e-06,3,3.015117155584543,7.090940407012155,1.2674762354500206e-06,0.0,0.6666666666666666,3.82025e-07,1.910125e-07,1.273416666666667e-07,2.3345972222222224e-07,0
119,5,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,1,288,0.0020511,6.306416666666666e-05,6.958680555555555e-06,3,0.0020511,52,3.7301562205487127,13.144309853892992,0.00040438952912500597,0.0,0.010416666666666666,2.77972625e-05,1.391736111111111e-05,9.27824074074074e-06,1.699762145061728e-05,1
150,3,72,0.00074039,-3.753875e-06,5.313472222222223e-07,23,0.00074039,21,5.194668414628733,29.461156215973915,0.00010352417852829335,7.87035e-06,0.3194444444444444,-5.551666666666665e-07,9.604333333333334e-07,7.742037037037038e-07,3.9315679012345686e-07,1
30,4,192,0.010171,8.746916666666666e-06,1.4997916666666665e-06,14,0.010171,35,9.348907694017921,95.85039973409344,0.0008734028941774507,4.5721e-06,0.07291666666666667,5.710437499999999e-06,2.9518822916666665e-06,1.999722222222222e-06,3.5540140046296286e-06,1
312,0,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,2,48,0.00095412,-3.545833333333327e-07,-2.1520833333333372e-07,15,0.00059877,15,0.3515369603671387,0.03333993682417269,0.0001360108290328116,0.00060554,0.3125,-1.0583333333333338e-05,-3.545833333333327e-07,5.275555555555555e-06,-1.8874537037037052e-06,0
68,5,72,3.4136e-06,0.0,0.0,28,3.4136e-06,1,8.307471607356979,67.01408450704233,3.994931231349279e-07,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0
308,5,72,0.00033513,-3.662125e-06,1.7179166666666666e-07,13,0.00033513,15,1.7648647298439935,4.669776630742474,6.138925249767039e-05,4.0385499999999995e-05,0.18055555555555555,-1.6008888888888888e-06,-3.667222222222222e-07,2.2905555555555555e-07,-5.795185185185185e-07,1
208,3,72,6.3393e-06,0.0,0.0,10,6.3393e-06,1,8.307471607356982,67.0140845070423,7.4188737857079e-07,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0
83,0,263,0.00011605,-1.4801249999999999e-06,4.815209125475285e-08,25,0.00011605,40,2.408440135991608,5.148023559036865,2.4562752410035063e-05,0.0,0.09505703422053231,-1.0025855513307986e-07,9.63041825095057e-08,6.420278833967046e-08,2.0082805238698767e-08,1
268,5,72,5.4e-06,0.0,0.0,32,5.4e-06,4,3.8854845439792336,13.11184130676211,1.1833373449976014e-06,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0
70,4,72,4.0043e-06,0.0,-5.560555555555556e-08,48,4.0043e-06,3,3.880571276073395,13.058837140535118,9.16778351680046e-07,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
251,1,192,1.0734e-05,0.0,0.0,58,1.0734e-05,10,3.692626825046266,14.15236088767971,1.7282607995841146e-06,0.0,0.3020833333333333,-5.392916666666667e-08,0.0,0.0,-1.797638888888889e-08,1
311,2,48,0.0021607,-4.816708333333334e-05,-7.873125e-06,15,0.0019769500000000003,15,0.022447122944762806,-0.7851620432514164,0.0005142741922116612,0.0011248,0.3125,-7.324250000000001e-05,-4.816708333333334e-05,-2.248361111111111e-05,-4.7964398148148155e-05,0
37,5,73,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143,0,48,3.8021e-06,0.0,0.0,36,3.8021e-06,2,3.619403875019304,11.112458225051613,9.035129415900248e-07,0.0,0.75,0.0,0.0,-1.056138888888889e-07,-3.5204629629629634e-08,0
264,0,72,0.00020261,-8.0507125e-06,-1.1861125e-06,24,0.00020261,21,0.5253979037819294,0.6560570666407877,4.1486066409439866e-05,5.88395e-05,0.3333333333333333,-3.9305611111111106e-06,-2.199197222222222e-06,-9.734648148148147e-07,-2.3677410493827157e-06,1
40,5,145,1.7622e-05,-1.0598333333333332e-07,4.7039310344827584e-08,27,1.7622e-05,19,2.872992799542009,10.00799210529449,2.765160166727354e-06,0.0,0.18620689655172415,1.8815724137931034e-07,9.407862068965517e-08,6.271908045977011e-08,1.1498498084291188e-07,1
119,2,72,0.00043527,-1.0266666666666658e-06,1.5059722222222222e-06,26,0.00036448400000000004,21,0.5806247854855195,-0.32263630584973546,8.83413480284624e-05,0.000199905,0.3611111111111111,-3.872222222222235e-07,2.138888888888889e-06,2.8768518518518516e-06,1.5428395061728392e-06,0
277,4,48,7.8643e-06,0.0,0.0,2,7.8643e-06,2,4.587582348655683,19.04679660584061,1.5624295845911121e-06,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0
308,3,72,0.00078091,-7.456375e-06,5.21625e-07,7,0.00078091,21,1.7933114974987259,3.0299468034294694,0.00017129632242441587,9.61735e-05,0.09722222222222222,-3.276833333333333e-06,-3.1389722222222222e-06,3.384814814814815e-07,-2.0257746913580242e-06,1
3,2,288,10.783,-0.42255208333333333,0.001977288958333333,28,10.782796079999999,82,2.8970417908802677,8.309267259255249,2.1328145102738247,0.0260945,0.09722222222222222,-0.0005422222222222232,0.0037713125000000004,0.002630575925925926,0.0019532220679012342,1
70,4,72,4.8514e-06,0.0,0.0,63,4.8514e-06,4,3.8851932120611923,13.108682511850073,1.0644850548642387e-06,0.0,0.875,0.0,0.0,0.0,0.0,0
251,0,192,0.0029353,-8.26375e-05,0.0,59,0.0029353,36,2.201059400368318,4.975595853582796,0.0005304348376620066,3.7968e-05,0.3072916666666667,-4.860625e-06,-2.0267708333333334e-07,0.0,-1.687767361111111e-06,1
25,1,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
303,4,361,0.026163,-0.0004824979166666667,1.1925207756232689e-07,30,0.026163,74,4.279916451765111,19.179265364316148,0.004050361817745504,8.0357e-06,0.08310249307479224,4.770083102493075e-07,1.4922991689750696e-07,1.590027700831025e-07,2.61746999076639e-07,1
303,3,361,0.0048344,-6.82625e-05,0.0,31,0.0048344,47,4.597919480517448,23.14115492968355,0.0006623057557423898,0.0,0.08587257617728532,0.0,0.0,0.0,0.0,1
5,1,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67,3,96,2.7521e-06,0.0,0.0,4,2.7521e-06,2,6.709801135135506,43.02148507363685,3.926649740196235e-07,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0
298,4,48,0.0051676,0.00016964708333333335,9.300614583333333e-05,1,0.005074995,12,0.5203705933040861,-1.2803967144890294,0.0017453544168873456,0.001008185,0.020833333333333332,0.00016639166666666667,0.00016964708333333335,0.00011995583333333333,0.00015199819444444444,1
151,1,168,0.0059621,0.00011935833333333334,2.5906547619047618e-05,2,0.0059621,50,2.39345662870735,4.589737003789946,0.0014036441188980775,3.6284999999999996e-05,0.011904761904761904,9.478547619047619e-05,5.1394607142857145e-05,3.4495862698412694e-05,6.022531534391535e-05,1
82,4,96,0.0032495,4.279874999999999e-06,1.1766354166666664e-06,17,0.0032495,26,3.6467952313878933,15.99644226411559,0.0004873916432426154,3.91655e-05,0.17708333333333334,4.279874999999999e-06,2.282833333333333e-06,1.480972222222222e-06,2.6812268518518517e-06,1
29,4,96,2.8641e-05,-1.0874999999999917e-08,1.0450104166666668e-07,13,2.8641e-05,29,1.0964111661127591,1.355469877221462,5.848300904320235e-06,5.2575e-06,0.13541666666666666,-1.0874999999999917e-08,2.6284166666666665e-07,2.1159722222222224e-07,1.545212962962963e-07,1
119,4,72,1.2214e-05,-2.3979166666666666e-07,-8.475138888888889e-08,51,1.2214e-05,10,2.347176493032415,4.84514259607194,2.743768581418211e-06,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
267,0,48,0.0017406,-2.2668750000000002e-05,-1.8497083333333332e-07,17,0.0017406,13,2.1009250255602687,4.738809425079642,0.0003869556863640819,0.00019852,0.3541666666666667,-4.6011666666666665e-05,-2.2668750000000002e-05,-7.4225e-07,-2.314088888888889e-05,1
55,1,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144,5,168,2.64e-05,-8.900833333333334e-07,0.0,29,2.64e-05,18,2.777963208171845,7.706814979055798,4.884307879757688e-06,0.0,0.17261904761904762,-1.0401428571428571e-07,0.0,0.0,-3.4671428571428574e-08,1
81,0,72,0.00014319,-2.6737916666666668e-06,0.0,16,0.00014319,19,1.6554747949382462,2.2894737220796593,3.5125535858017017e-05,1.2523e-05,0.2222222222222222,-4.212166666666667e-06,-1.710111111111111e-07,-1.0946851851851851e-07,-1.4975487654320989e-06,1
298,3,48,0.00020681,4.815708333333333e-06,2.6137791666666665e-06,6,0.00020681,14,1.036097150648953,0.3410330236071637,5.106930642044813e-05,2.5243000000000002e-05,0.125,4.5524166666666665e-06,4.815708333333333e-06,3.469961111111111e-06,4.279362037037037e-06,1
42,2,48,0.00028132,1.6958749999999995e-06,1.4059791666666666e-06,27,0.000253306,14,0.12428442775046239,-0.7247598160231177,6.245270609646017e-05,0.000137825,0.5625,-7.134166666666668e-06,1.6958749999999995e-06,-3.605555555555556e-07,-1.932949074074075e-06,0
193,2,96,0.0016703,-1.2707333333333335e-05,-5.404791666666667e-07,26,0.001647064,26,2.6618419348850724,7.270670955435941,0.00031234330584272796,0.00016204000000000001,0.2708333333333333,-1.2707333333333335e-05,-1.5313958333333334e-06,-1.3013333333333333e-06,-5.180020833333334e-06,0
117,2,49,0.0011711,-1.5997499999999997e-05,8.458979591836734e-06,11,0.00097744,14,0.16127428552775191,-0.3448366847036133,0.00021098014233862032,0.00062784,0.22448979591836735,-2.7925714285714284e-05,-1.5671020408163264e-05,2.4462585034013595e-06,-1.3716825396825395e-05,0
311,1,48,2.2393e-06,0.0,0.0,25,2.2393e-06,1,6.709789608903148,43.021276595744666,3.1983056972245957e-07,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0
265,0,360,0.00027839,-4.8530833333333335e-06,7.021111111111111e-08,19,0.00027839,33,3.6019665074719716,14.619300173380012,3.888243649599583e-05,0.0,0.05277777777777778,2.8084444444444443e-07,1.4042222222222221e-07,9.361481481481481e-08,1.7162716049382715e-07,1
298,4,48,0.001225,3.864008333333333e-05,2.0511083333333334e-05,1,0.0012204707,13,0.7545231132192838,-0.7858715102141409,0.0003614122040294346,0.000167948,0.020833333333333332,4.8535833333333324e-05,3.864008333333333e-05,2.6711916666666664e-05,3.796261111111111e-05,1
262,0,120,0.00055524,1.3905833333333332e-06,1.0525833333333334e-06,9,0.00055524,29,1.8922686894029959,2.422601497961166,0.00013006646354991812,4.6225e-06,0.075,1.6255e-06,2.1051666666666668e-06,1.4034444444444444e-06,1.7113703703703704e-06,1
259,5,143,0.00010311,-3.422625e-07,0.0,3,0.00010311,19,4.536725900938373,22.712725802744465,1.4921842498187153e-05,0.0,0.02097902097902098,-1.7230769230769232e-07,0.0,0.0,-5.743589743589744e-08,1
42,3,48,5.345e-06,0.0,0.0,33,5.345e-06,1,6.709789608903148,43.02127659574467,7.634057049821579e-07,0.0,0.6875,0.0,0.0,0.0,0.0,0
277,1,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
119,5,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
72,1,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,3,96,2.75e-06,0.0,0.0,25,2.75e-06,1,9.644196509600443,91.01052631578948,2.7920504633567344e-07,0.0,0.2604166666666667,0.0,0.0,0.0,0.0,0
298,3,48,0.0017129,5.437208333333333e-05,3.0139875e-05,6,0.001686721,12,0.32011633455937377,-1.5822979178987457,0.0005970852720105055,0.00044036,0.125,2.2500000000000005e-05,5.437208333333333e-05,3.874888888888889e-05,3.8540324074074075e-05,1
309,3,145,0.00037763,-4.704583333333333e-06,0.0,18,0.00037763,28,3.135670957990926,11.872191394145876,6.255922414641884e-05,9.9714e-06,0.12413793103448276,-7.211862068965518e-07,0.0,0.0,-2.403954022988506e-07,1
69,5,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,4,72,6.6679e-06,0.0,0.0,27,6.6679e-06,4,3.397966025166142,9.573731848325487,1.5940933843585057e-06,0.0,0.375,0.0,0.0,0.0,0.0,0
265,2,360,0.20082,-0.004648375000000001,0.00013596944444444444,25,0.20082,118,2.391234935766117,4.822586369197771,0.043500164229698275,0.00014871,0.06944444444444445,0.0005194655555555555,0.00027098533333333333,0.0001807754074074074,0.0003237420987654321,1
3,5,288,0.00035057,1.0888166666666667e-05,1.0105208333333333e-06,8,0.00035057,43,4.125052065754472,16.750252960947755,5.998302607078563e-05,0.0,0.027777777777777776,3.990318055555556e-06,2.0210416666666666e-06,1.347361111111111e-06,2.4529069444444446e-06,1
193,4,96,1.4679e-05,0.0,0.0,26,1.4679e-05,8,2.680310187207921,6.606815400264548,2.7771883687639687e-06,0.0,0.2708333333333333,0.0,-1.5386875e-07,0.0,-5.128958333333333e-08,0
299,0,217,0.0038259,-0.00012068708333333332,7.906774193548388e-07,23,0.0038259,68,2.285338533832948,4.95271881972882,0.0007169338291849527,5.7836e-05,0.10599078341013825,-1.40363133640553e-05,1.3814654377880184e-06,1.1024970814132105e-06,-3.8507836149513574e-06,1
58,4,72,4.5907e-06,0.0,0.0,5,4.5907e-06,6,2.719084839456265,5.3934288975041245,1.35789597522392e-06,0.0,0.06944444444444445,0.0,0.0,0.0,0.0,0
298,5,48,6.6878e-05,7.627208333333334e-07,5.1925e-07,6,6.6878e-05,14,0.7197925523624041,-1.0154888409483431,2.1135997172103387e-05,6.8275e-06,0.125,5.176666666666667e-07,7.627208333333334e-07,6.923333333333333e-07,6.575736111111111e-07,1
119,3,72,3.2643e-06,0.0,0.0,38,3.2643e-06,2,5.7470489321539135,31.028571428571432,5.364405343325577e-07,0.0,0.5277777777777778,0.0,0.0,0.0,0.0,0
143,2,48,0.00050316,-4.668583333333334e-06,9.440416666666666e-07,27,0.00050316,13,2.2381713040853355,7.571314394757108,8.496648953410986e-05,9.27895e-05,0.5625,-8.323000000000001e-06,-4.668583333333334e-06,5.259722222222222e-07,-4.155203703703705e-06,0
69,5,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
284,0,72,9.4357e-06,0.0,0.0,2,9.4357e-06,1,8.30747160735697,67.01408450704221,1.1042586307605581e-06,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0
262,3,120,8.3485e-05,7.847916666666667e-07,3.4115833333333336e-07,8,8.3485e-05,19,2.0212642336383695,3.105874722138621,1.8960086297069125e-05,0.0,0.06666666666666667,1.05141e-06,6.823166666666667e-07,4.548777777777778e-07,7.295348148148149e-07,1
251,0,192,0.00061043,-5.381666666666666e-06,0.0,59,0.00061043,40,4.1228828387918,21.571599471774455,7.78682392371913e-05,0.0,0.3072916666666667,-2.7866666666666665e-06,0.0,0.0,-9.288888888888888e-07,1
208,4,72,7.7429e-06,0.0,0.0,8,7.7429e-06,3,4.593442712715802,19.120635202822054,1.4893063183912167e-06,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
5,0,96,2.9614e-06,0.0,0.0,11,2.9614e-06,2,6.709789608903147,43.021276595744666,4.229653236172428e-07,0.0,0.11458333333333333,0.0,0.0,0.0,0.0,0
299,2,217,0.56261,-0.014111499999999999,0.0002122573732718894,23,0.56219494,64,2.3556703408359336,5.402252654640058,0.1027084587404417,0.0097437,0.10599078341013825,-0.001961216589861751,0.00037098064516129036,0.00026880430107526887,-0.0004404772145417306,1
308,4,72,0.0011889,-1.1715416666666668e-05,2.393611111111111e-06,7,0.0011889,19,1.4898972398628072,1.8078928705839568,0.000288372032920685,0.000175945,0.09722222222222222,-4.0055555555555594e-07,-5.344444444444445e-06,2.765944444444444e-06,-9.93018518518519e-07,1
295,0,73,0.00051439,-6.465e-07,0.0,14,0.00051439,17,4.098307906362399,17.199712304710225,8.980055249162194e-05,4.7436e-06,0.1917808219178082,-7.181917808219178e-06,-1.385123287671233e-07,0.0,-2.4401433789954337e-06,1
82,0,96,0.0015553,1.4809166666666666e-06,6.159166666666666e-07,17,0.0015553,27,3.957083049733708,20.6396341814524,0.0002153318229670549,1.17245e-05,0.17708333333333334,1.4809166666666666e-06,1.5691666666666667e-06,1.113825e-06,1.3879694444444445e-06,1
